Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-4-11 4:12,22.287,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:12,21.219,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:12,21.219,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:12,20.149,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:12,20.149,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:12,19.098,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,19.098,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,18.302,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,18.302,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,17.234,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,17.234,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,16.181,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,16.181,142,0.2,1,0,0.04 | 0.13 | 0.38,0.34 | 2.20 | 3.58,0.56 | 0.91 | 5.90
2024-4-11 4:13,17.109,142,0.2,1,0,0.04 | 0.15 | 0.38,0.34 | 1.74 | 3.58,0.56 | 1.15 | 5.90
2024-4-11 4:13,17.109,142,0.2,1,0,0.04 | 0.15 | 0.38,0.34 | 1.74 | 3.58,0.56 | 1.15 | 5.90
2024-4-11 4:13,16.145,142,0.2,1,0,0.04 | 0.15 | 0.38,0.34 | 1.74 | 3.58,0.56 | 1.15 | 5.90
2024-4-11 4:13,16.145,142,0.2,1,0,0.04 | 0.15 | 0.38,0.34 | 1.74 | 3.58,0.56 | 1.15 | 5.90
2024-4-11 4:13,17.255,142,0.2,1,0,0.05 | 0.15 | 0.38,0.26 | 1.18 | 3.58,0.56 | 1.70 | 7.84
2024-4-11 4:13,17.255,142,0.2,1,0,0.05 | 0.15 | 0.38,0.26 | 1.18 | 3.58,0.56 | 1.70 | 7.84
2024-4-11 4:13,16.188,142,0.2,1,0,0.05 | 0.15 | 0.38,0.26 | 1.18 | 3.58,0.56 | 1.70 | 7.84
2024-4-11 4:13,16.188,142,0.2,1,0,0.05 | 0.15 | 0.38,0.26 | 1.18 | 3.58,0.56 | 1.70 | 7.84
2024-4-11 4:13,17.134,142,0.2,1,0,0.06 | 0.16 | 0.38,0.26 | 0.36 | 0.55,3.66 | 5.57 | 7.84
2024-4-11 4:13,17.134,142,0.2,1,0,0.06 | 0.16 | 0.38,0.26 | 0.36 | 0.55,3.66 | 5.57 | 7.84
2024-4-11 4:13,16.134,142,0.2,1,0,0.06 | 0.16 | 0.38,0.26 | 0.36 | 0.55,3.66 | 5.57 | 7.84
2024-4-11 4:13,16.134,142,0.2,1,0,0.06 | 0.16 | 0.38,0.26 | 0.36 | 0.55,3.66 | 5.57 | 7.84
2024-4-11 4:13,17.268,142,0.2,1,0,0.05 | 0.07 | 0.11,0.26 | 0.35 | 0.55,3.66 | 5.69 | 7.84
2024-4-11 4:13,17.268,142,0.2,1,0,0.05 | 0.07 | 0.11,0.26 | 0.35 | 0.55,3.66 | 5.69 | 7.84
2024-4-11 4:13,16.199,142,0.2,1,0,0.05 | 0.07 | 0.11,0.26 | 0.35 | 0.55,3.66 | 5.69 | 7.84
2024-4-11 4:13,16.199,142,0.2,1,0,0.05 | 0.07 | 0.11,0.26 | 0.35 | 0.55,3.66 | 5.69 | 7.84
2024-4-11 4:13,17.142,142,0.2,1,0,0.05 | 0.07 | 0.11,0.23 | 0.27 | 0.31,6.43 | 7.32 | 8.58
2024-4-11 4:13,17.142,142,0.2,1,0,0.05 | 0.07 | 0.11,0.23 | 0.27 | 0.31,6.43 | 7.32 | 8.58
2024-4-11 4:13,16.342,142,0.2,1,0,0.05 | 0.07 | 0.11,0.23 | 0.27 | 0.31,6.43 | 7.32 | 8.58
2024-4-11 4:13,16.342,647,0.4,1,0,0.05 | 0.07 | 0.11,0.23 | 0.27 | 0.31,6.43 | 7.32 | 8.58
2024-4-11 4:13,17.287,647,0.4,1,0,0.04 | 0.07 | 0.11,0.23 | 0.28 | 0.31,6.43 | 7.07 | 8.58
2024-4-11 4:13,17.287,647,0.4,1,0,0.04 | 0.07 | 0.11,0.23 | 0.28 | 0.31,6.43 | 7.07 | 8.58
2024-4-11 4:13,16.227,647,0.4,1,0,0.04 | 0.07 | 0.11,0.23 | 0.28 | 0.31,6.43 | 7.07 | 8.58
2024-4-11 4:13,16.227,647,0.4,1,0,0.04 | 0.07 | 0.11,0.23 | 0.28 | 0.31,6.43 | 7.07 | 8.58
2024-4-11 4:13,17.129,647,0.4,1,0,0.04 | 0.06 | 0.11,0.23 | 0.83 | 2.48,0.80 | 2.41 | 8.58
2024-4-11 4:13,17.129,647,0.4,1,0,0.04 | 0.06 | 0.11,0.23 | 0.83 | 2.48,0.80 | 2.41 | 8.58
2024-4-11 4:13,16.093,647,0.4,1,0,0.04 | 0.06 | 0.11,0.23 | 0.83 | 2.48,0.80 | 2.41 | 8.58
2024-4-11 4:13,16.093,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 0.83 | 2.48,0.80 | 2.41 | 8.58
2024-4-11 4:13,15.293,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 0.83 | 2.48,0.80 | 2.41 | 8.58
2024-4-11 4:13,15.293,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 0.83 | 2.48,0.80 | 2.41 | 8.58
2024-4-11 4:13,16.154,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 1.30 | 2.48,0.80 | 1.54 | 8.58
2024-4-11 4:13,16.154,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 1.30 | 2.48,0.80 | 1.54 | 8.58
2024-4-11 4:13,15.179,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 1.30 | 2.48,0.80 | 1.54 | 8.58
2024-4-11 4:13,15.179,647,0.4,0.2,0,0.04 | 0.06 | 0.11,0.23 | 1.30 | 2.48,0.80 | 1.54 | 8.58
2024-4-11 4:13,16.118,647,0.4,0.2,0,0.04 | 0.04 | 0.04,0.29 | 1.70 | 2.48,0.80 | 1.18 | 6.83
2024-4-11 4:13,16.118,647,0.4,0.2,0,0.04 | 0.04 | 0.04,0.29 | 1.70 | 2.48,0.80 | 1.18 | 6.83
2024-4-11 4:13,17.318,647,0.4,0.2,0,0.03 | 0.04 | 0.04,1.61 | 2.03 | 2.48,0.80 | 0.99 | 1.24
2024-4-11 4:13,17.318,647,0.4,0.2,0,0.03 | 0.04 | 0.04,1.61 | 2.03 | 2.48,0.80 | 0.99 | 1.24
2024-4-11 4:13,16.257,647,0.4,0.2,0,0.03 | 0.04 | 0.04,1.61 | 2.03 | 2.48,0.80 | 0.99 | 1.24
2024-4-11 4:13,16.257,647,0.4,0.2,0,0.03 | 0.04 | 0.04,1.61 | 2.03 | 2.48,0.80 | 0.99 | 1.24
2024-4-11 4:13,17.183,647,0.4,0.2,0,0.03 | 0.03 | 0.04,1.48 | 1.78 | 2.19,0.91 | 1.13 | 1.36
2024-4-11 4:13,17.183,647,0.4,0.2,0,0.03 | 0.03 | 0.04,1.48 | 1.78 | 2.19,0.91 | 1.13 | 1.36
2024-4-11 4:13,20.134,1093,0.6,0.2,0,0.03 | 0.03 | 0.03,0.46 | 1.16 | 1.61,1.24 | 1.73 | 4.33
2024-4-11 4:13,20.134,1093,0.6,0.2,0,0.03 | 0.03 | 0.03,0.46 | 1.16 | 1.61,1.24 | 1.73 | 4.33
2024-4-11 4:13,25.322,1093,0.6,0.2,0,0.02 | 0.04 | 0.10,0.08 | 0.27 | 0.46,4.33 | 7.31 | 25.64
2024-4-11 4:13,25.322,1093,0.6,0.2,0,0.02 | 0.04 | 0.10,0.08 | 0.27 | 0.46,4.33 | 7.31 | 25.64
2024-4-11 4:13,28.271,1093,0.6,0.2,0,0.02 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.76 | 6.56 | 25.64
2024-4-11 4:13,28.271,1093,0.6,0.2,0,0.02 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.76 | 6.56 | 25.64
2024-4-11 4:13,28.998,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,28.998,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,27.942,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,27.942,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,27.144,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,27.144,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,26.076,1093,0.6,0.2,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,26.076,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,25.008,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,25.008,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,23.955,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,23.955,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,22.887,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,22.887,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,22.089,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,22.089,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,21.021,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,21.021,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,19.967,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,19.967,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,18.899,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,18.899,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,18.101,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,18.101,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,17.047,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,17.047,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,15.979,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,15.979,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,14.927,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,14.927,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,14.115,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,14.115,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,13.062,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,13.062,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,11.993,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,11.993,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,10.939,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,10.939,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,10.141,1093,0.6,0.4,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,10.141,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,9.072,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,9.072,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,8.019,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,8.019,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,6.951,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,6.951,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,6.153,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,6.153,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,5.085,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,5.085,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,4.033,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,4.033,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,2.964,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
2024-4-11 4:13,2.964,1093,0.6,0.6,0,0.03 | 0.06 | 0.14,0.08 | 0.30 | 0.53,3.37 | 6.39 | 25.64
